stop_id,stop_name,lat,lon,degree,degree_centrality,betweenness_centrality,closeness_centrality
960011472,"Av. Eliseu De Almeida, 3307",-23.59202,-46.739517,4,0.00018272349367319903,0.00038337889276195754,0.022176387936352925
9607519,Terminal Vila Sônia,-23.591238,-46.736066,2,9.136174683659952e-05,3.776458047814831e-07,0.022080472534821302
9607516,Terminal Vila Sônia,-23.590998,-46.736223,4,0.00018272349367319903,9.970289017222267e-05,0.02250583695990772
9607522,Terminal Vila Sônia,-23.591092,-46.735763,4,0.00018272349367319903,7.089469201831184e-05,0.02250583695990772
9607521,Terminal Vila Sônia,-23.591104,-46.735778,4,0.00018272349367319903,9.002806687062255e-06,0.022150918882163303
9607523,Terminal Vila Sônia,-23.591492,-46.735581,3,0.0001370426202548993,7.089469201831184e-05,0.02250579068411805
960011471,"Av. Eliseu De Almeida, 3308",-23.591823,-46.739661,3,0.0001370426202548993,0.0017591868972720805,0.02264789256967866
960011474,"Av. Pirajussara, 4050",-23.594163,-46.743096,2,9.136174683659952e-05,0.0016693056247938391,0.022320832266964945
960011476,"Av. Pirajussara, 3968",-23.595503,-46.745766,3,0.0001370426202548993,0.0017463604933781885,0.022062402807410775
960011478,"Av. Pirajussara, 4370",-23.598686,-46.747353,3,0.0001370426202548993,0.0011218662018658918,0.02182178130968568
9607474,Ac. Acesso A,-23.602996,-46.744082,2,9.136174683659952e-05,0.00027726430996051797,0.02152431182377025
960011377,Guilherme Villares C/B,-23.605794,-46.747244,5,0.00022840436709149878,0.004051162179167298,0.021368893817360433
9607453,Parada Largo Taboão C/B,-23.607073,-46.750965,4,0.00018272349367319903,0.001244238739905138,0.021525475893846593
960011375,R. Jorge Amado,-23.607505,-46.751651,2,9.136174683659952e-05,1.7172224331055625e-05,0.02109414748462096
9607437,Parada 1 - Jorge Amado,-23.609279,-46.752176,4,0.00018272349367319903,5.185231246627579e-06,0.020759385155773625
170011206,"Estr. Do Campo Limpo, 6443",-23.612789,-46.754944,5,0.00022840436709149878,0.0011141853027336643,0.021017007733406298
420013207,"R. Colônia Nova, 377",-23.688237,-46.77336,2,9.136174683659952e-05,1.2850738307769168e-05,0.018774329828208577
420013356,"R. Olga Moretti Ferrari, 110",-23.687759,-46.767885,2,9.136174683659952e-05,7.513201095601779e-05,0.018107553457855332
720010609,"Terminal Sto. Amaro, 3",-23.65406,-46.711581,2,9.136174683659952e-05,3.172463100600127e-05,0.023925113117226605
4203453,"R. Dos Minuetos, 127",-23.69039,-46.761426,2,9.136174683659952e-05,1.8120907568143749e-06,0.017182254657795198
420013350,"R. Dos Minuetos, 540",-23.690385,-46.761481,2,9.136174683659952e-05,4.101667779939036e-05,0.017471692601646844
420013351,"R. Dos Minuetos, 359",-23.689653,-46.762726,2,9.136174683659952e-05,8.546619812830758e-05,0.01777485829075222
